n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,286.9300,0,3,12,842,14,722,23
7,281.7400,0,3,842,12,14,722,152
7,281.2300,0,3,99,14,722,214,23
7,276.7900,0,3,88,842,14,722,23
7,275.4100,0,3,66,842,14,722,23
7,275.2300,0,3,579,12,14,722,349
7,275.2300,0,3,579,12,14,722,349
7,275.2300,0,3,579,12,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.7600,0,3,12,842,14,722,349
7,273.0400,0,3,931,12,14,722,349
7,273.0400,0,3,931,12,14,722,349
7,273.0400,0,3,931,12,14,722,349
7,270.9700,0,3,842,12,14,722,788
7,270.7900,0,3,454,842,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,270.7600,0,3,772,214,14,722,23
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
7,269.2600,0,23,772,3,842,14,722
