n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,23.3883,707,271,206,966,597,731,926
7,23.3231,707,165,753,245,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2930,707,165,245,721,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2872,707,271,973,206,597,731,926
7,23.2326,707,165,245,721,597,731,319
7,23.2316,707,271,973,966,597,731,926
7,23.2214,165,973,902,245,597,731,926
7,23.2214,165,973,902,245,597,731,926
7,23.2214,165,973,902,245,597,731,926
7,23.2214,165,973,902,245,597,731,926
7,23.1792,165,973,206,966,597,707,926
7,23.1792,165,973,206,966,597,707,926
7,23.1661,707,453,721,245,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
7,23.1353,165,973,206,966,597,731,926
