n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,23.2243,967,583,85,947,454,664,731
7,23.2032,583,967,947,505,85,664,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1507,583,967,947,821,85,149,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1265,454,583,967,234,202,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1167,967,583,234,947,454,664,731
7,23.1108,583,967,947,821,85,177,731
7,23.1089,454,583,967,947,821,664,731
7,23.1089,454,583,967,947,821,664,731
7,23.1089,454,583,967,947,821,664,731
7,23.1089,454,583,967,947,821,664,731
7,23.1077,967,583,947,763,85,664,731
7,23.1077,967,583,947,763,85,664,731
