n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,111.1987,3,5,8,657,22,59,31
7,92.8707,104,5,8,22,59,657,31
7,92.8707,104,5,8,22,59,657,31
7,92.8707,104,5,8,22,59,657,31
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,92.2911,104,5,59,31,22,8,149
7,90.7493,5,104,8,149,22,317,31
7,90.5998,5,167,8,554,22,657,31
7,90.5998,5,167,8,554,22,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.5930,554,5,8,22,59,657,31
7,90.4661,802,5,8,196,22,59,31
