n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,111.9880,160,0,3,201,7,9,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,111.3659,160,3,550,7,9,0,13
7,93.4372,160,118,3,550,7,9,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,93.3629,160,3,550,7,9,50,13
7,92.4160,160,0,200,550,7,9,13
7,91.5258,160,3,753,7,9,13,50
7,89.8583,160,3,550,7,9,61,13
7,89.3096,160,3,73,7,9,13,310
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.9185,160,3,550,7,9,310,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
7,88.7860,3,7,9,298,550,160,13
