n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,107.5790,113,4,36,5,8,32,58
7,106.5761,113,4,36,5,62,8,58
7,106.5761,113,4,36,5,62,8,58
7,106.5761,113,4,36,5,62,8,58
7,106.5761,113,4,36,5,62,8,58
7,106.5761,113,4,36,5,62,8,58
7,106.3865,113,4,36,5,8,32,154
7,106.3865,113,4,36,5,8,32,154
7,105.7523,113,4,36,5,62,8,247
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.8305,32,291,4,5,62,8,58
7,104.6788,4,5,36,8,291,32,58
7,104.6788,4,5,36,8,291,32,58
7,104.6788,4,5,36,8,291,32,58
7,104.6788,4,5,36,8,291,32,58
7,104.6788,4,5,36,8,291,32,58
7,104.6788,4,5,36,8,291,32,58
7,104.4814,32,164,4,5,8,58,62
7,104.0886,32,4,5,36,8,407,58
7,104.0565,32,291,4,5,62,8,247
