n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,10544.5000,194,389,933,807,527,377,401,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,527,848,401,177,149,507
10,10543.9600,194,389,933,807,527,848,401,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10543.9600,194,389,933,807,401,527,848,177,149,507
10,10540.5100,194,389,933,807,401,149,507,594,29,126
10,10538.5300,194,389,92,807,401,527,848,177,149,507
10,10538.5300,194,389,92,807,527,848,401,177,149,507
10,10538.5300,194,389,92,807,527,848,401,177,149,507
10,10533.7000,194,610,716,44,848,149,507,29,126,460
10,10495.9600,194,389,818,807,527,848,401,177,149,507
10,10492.3000,213,389,933,807,401,527,848,177,149,507
10,10492.3000,213,389,933,807,527,848,401,177,149,507
10,10492.3000,213,389,933,807,527,848,401,177,149,507
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
10,10475.3800,194,389,933,807,401,527,848,177,149,126
