n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,10735.8100,867,394,606,707,938,365,157,149,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10667.9800,867,394,606,707,938,365,684,664,317,926
10,10661.7100,867,394,606,707,938,365,684,149,317,926
10,10661.7100,867,394,606,707,938,365,684,149,317,926
10,10654.5100,867,707,777,938,394,812,684,664,966,926
10,10652.4100,867,394,707,101,12,365,684,664,317,926
10,10634.8600,867,707,938,394,812,777,684,664,317,926
10,10633.6000,867,394,606,707,12,365,684,149,317,926
10,10633.6000,867,394,606,707,12,365,684,149,317,926
10,10633.6000,867,394,606,707,12,365,684,149,317,926
10,10633.6000,867,394,606,707,12,365,684,149,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10629.8500,867,394,606,707,12,365,684,664,317,926
10,10608.9700,867,707,938,946,684,365,926,664,317,606
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10596.0100,867,707,101,938,394,812,157,149,317,926
10,10563.6100,867,260,707,12,365,261,926,149,317,606
10,10563.5800,867,707,938,346,684,365,926,664,317,606
10,10560.3100,867,394,606,707,938,365,684,664,317,101
10,10560.3100,867,394,606,707,938,365,684,664,317,101
10,10560.3100,867,394,606,707,938,365,684,664,317,101
10,10553.6500,60,260,707,12,365,684,926,149,317,606
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
10,10553.2900,867,260,707,101,12,365,684,664,317,926
