n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
49,97,53,5,33,20.43,12.63,13.560000000000002
65,62,51,38,61,18.14,11.47,11.320000000000002
45,74,27,64,17,21.22,14.23,14.520000000000001
36,17,96,12,79,23.24,14.37,14.76
32,68,90,77,18,20.66,12.28,12.760000000000002
39,12,93,9,87,24.42,15.05,16.320000000000004
42,60,71,12,45,22.97,12.33,12.84
55,40,78,81,26,15.69,8.86,9.120000000000001
70,61,56,66,33,20.98,10.92,11.480000000000002
7,70,1,11,92,21.34,12.64,13.639999999999999
51,90,85,80,0,22.52,13.97,15.080000000000002
78,63,42,31,93,19.83,10.05,10.16
41,90,8,24,72,21.65,13.37,13.920000000000002
28,30,18,69,57,22.23,12.62,14.120000000000003
11,10,40,65,62,24.6,13.32,14.16
13,38,70,37,90,19.94,11.57,11.52
15,70,42,69,26,18.4,11.71,11.880000000000003
77,70,75,36,56,20.22,12.43,12.200000000000001
11,76,49,40,73,20.29,11.02,12.68
30,37,23,24,23,17.67,9.32,12.96
4,78,84,33,60,22.23,14.57,15.680000000000005
8,11,86,96,16,20.37,12.64,13.840000000000002
19,4,10,89,69,25.92,17.73,19.60000000000001
87,50,90,67,35,18.16,9.97,9.6
66,30,27,86,75,15.53,10.52,10.48
53,74,35,57,63,20.38,10.24,11.16
84,82,89,45,10,20.5,12.63,13.360000000000003
41,78,14,62,75,20.61,12.67,12.720000000000002
80,42,24,31,2,19.72,12.13,11.64
93,34,14,90,28,20.46,12.82,13.72
47,21,42,54,7,20.39,11.38,12.160000000000002
12,18,89,28,5,25.06,15.31,18.040000000000003
73,81,68,77,87,17.51,10.49,10.8
9,3,15,81,24,26.81,18.89,21.120000000000005
77,73,15,50,11,21.8,12.08,13.200000000000003
47,14,4,77,2,24.56,17.4,18.640000000000004
24,23,91,15,61,20.08,12.58,12.760000000000002
26,93,7,86,2,21.01,12.81,14.480000000000002
69,54,79,12,33,21.45,13.32,13.440000000000001
8,28,9,82,38,25.61,16.66,18.520000000000003
44,55,23,7,64,22.2,13.15,14.400000000000002
59,5,76,12,89,22.36,12.52,14.040000000000001
50,25,33,45,93,20.07,11.39,11.920000000000002
60,72,21,89,86,15.82,9.66,10.48
26,98,7,86,20,23.07,14.12,15.080000000000004
20,43,67,32,15,21.91,12.81,13.520000000000003
76,56,85,22,1,17.46,10.11,10.24
60,87,52,72,65,16.74,9.42,10.040000000000001
39,83,45,49,84,18.87,12.31,12.520000000000001
32,19,71,88,1,19.69,11.54,12.24
58,94,10,42,94,17.5,10.1,12.760000000000002
5,69,35,17,30,21.26,13.11,14.48
97,61,45,78,36,19.37,11.36,11.840000000000002
86,45,75,81,79,17.87,10.21,10.280000000000001
16,91,39,49,95,18.56,11.9,12.24
53,83,10,0,76,23.67,17.16,17.720000000000002
24,89,42,20,30,21.49,12.2,13.040000000000001
28,81,57,48,90,22.88,11.58,11.96
86,72,53,4,51,25.55,15.34,16.040000000000003
89,72,53,98,84,17.05,10.51,11.000000000000002
90,5,21,57,8,22.72,14.16,14.160000000000002
33,89,20,57,67,21.73,12.53,13.720000000000004
62,71,77,96,0,25.13,16.03,17.200000000000003
4,63,41,39,59,24.31,14.81,16.280000000000005
6,53,24,70,81,21.74,14.02,14.24
10,92,16,1,51,19.09,11.99,12.320000000000002
86,53,40,0,27,22.44,13.87,15.080000000000004
1,91,96,0,86,20.93,14.99,15.120000000000003
67,78,12,24,15,17.84,12.68,12.84
77,83,25,38,35,19.2,11.6,11.56
88,23,12,60,50,22.34,12.13,12.960000000000003
80,10,2,35,57,21.66,13.59,14.200000000000003
14,32,17,83,66,20.89,12.42,13.160000000000002
83,82,44,14,19,22.17,13.7,14.32
35,2,5,5,26,19.89,11.63,16.040000000000003
87,33,71,40,46,20.32,11.65,12.440000000000001
72,5,95,89,77,22.54,12.66,13.840000000000003
83,63,91,82,58,20.08,10.34,10.72
81,55,47,68,22,19.04,9.91,10.36
26,48,75,37,1,18.63,10.04,10.480000000000002
17,19,34,42,43,21.99,13.04,13.639999999999999
47,91,11,43,99,20.41,12.1,11.319999999999999
79,4,5,34,20,25.32,16.27,17.880000000000006
19,74,37,46,50,23.21,12.05,12.92
70,16,37,14,61,19.57,11.26,11.8
93,30,6,39,22,20.1,13.31,13.96
66,93,9,38,51,22.49,13.53,14.840000000000003
42,38,53,13,12,19.76,12.01,12.36
71,61,60,43,43,16.06,8.79,10.600000000000001
15,61,14,89,63,19.92,12.04,13.400000000000002
54,4,38,42,94,21.92,14.34,15.040000000000004
87,19,21,80,72,19.4,11.74,11.72
48,81,11,8,10,23.48,13.66,15.200000000000001
25,95,28,7,49,23.37,13.98,15.68
1,12,50,71,66,18.44,12.01,11.56
37,57,62,74,91,17.86,10.46,11.080000000000002
86,27,54,10,47,22.5,13.06,13.920000000000002
28,33,74,99,21,20.52,12.29,13.560000000000002
55,24,45,14,8,24.25,14.82,15.360000000000001
89,3,67,57,96,22.45,16.38,16.480000000000004
