n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,32.8014,731,967,104,849,468,821,947,117,245,681
10,32.8014,731,967,104,849,468,821,947,117,245,681
10,32.7131,967,432,865,947,468,686,333,117,245,731
10,32.6371,194,967,104,681,234,697,821,117,245,731
10,32.6371,194,967,104,681,234,697,821,117,245,731
10,32.6319,967,432,865,947,468,821,117,918,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.6045,194,967,104,681,432,849,821,117,245,731
10,32.5922,194,967,104,681,234,333,33,117,245,731
10,32.5645,194,967,104,681,333,686,401,821,823,245
10,32.5445,194,967,104,903,234,697,821,117,245,731
10,32.5206,194,967,104,681,234,377,821,117,245,731
10,32.5094,194,967,104,681,234,849,821,117,245,731
10,32.5094,194,967,104,681,234,849,821,117,245,731
10,32.5094,194,967,104,681,234,849,821,117,245,731
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4282,194,967,104,903,519,849,947,117,245,681
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4141,194,967,104,681,234,686,333,117,245,731
10,32.4031,194,967,818,681,432,849,821,117,245,731
10,32.3904,194,967,104,681,432,849,983,117,245,731
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3857,206,967,849,468,821,117,918,507,731,990
10,32.3828,194,967,104,681,468,821,117,990,731,817
10,32.3803,967,104,849,468,515,117,918,507,731,990
