n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0688,515,936,366,157,659,275,468,947,472,507
10,33.0321,659,936,944,366,275,180,149,468,947,507
10,33.0321,659,936,944,366,275,180,149,468,947,507
10,33.0321,659,936,944,366,275,180,149,468,947,507
10,33.0038,515,936,366,817,659,275,468,947,155,507
10,32.9920,515,936,366,659,753,468,947,472,507,157
10,32.9277,515,936,944,366,275,180,149,468,947,507
10,32.9277,515,936,944,366,275,180,149,468,947,507
10,32.9277,515,936,944,366,275,180,149,468,947,507
10,32.9277,515,936,944,366,275,180,149,468,947,507
10,32.9177,659,546,515,936,366,275,468,947,756,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8703,242,366,402,659,180,275,468,947,472,507
10,32.8654,515,936,366,817,659,275,468,947,756,507
10,32.8654,515,936,366,817,659,275,468,947,756,507
10,32.8593,659,180,515,936,366,275,468,947,472,507
10,32.8593,659,515,936,366,180,275,468,947,472,507
10,32.8418,515,936,366,966,659,275,468,947,472,507
10,32.8283,242,366,402,659,817,275,468,947,472,507
10,32.8269,558,366,177,659,275,149,468,947,472,507
10,32.8269,558,366,177,659,275,149,468,947,472,507
10,32.8225,515,93,366,944,275,180,149,468,947,507
10,32.8038,366,180,558,402,659,468,936,947,515,507
10,32.8038,366,180,558,402,659,468,936,947,515,507
10,32.8038,366,180,558,402,659,468,936,947,515,507
10,32.8038,366,180,558,402,659,468,936,947,515,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7820,659,546,515,936,366,275,468,947,472,507
10,32.7732,659,180,558,149,275,468,936,947,515,507
10,32.7732,659,180,558,149,275,468,936,947,515,507
10,32.7732,659,180,558,149,275,468,936,947,515,507
10,32.7732,659,180,558,149,275,468,936,947,515,507
10,32.7515,659,515,936,366,817,275,468,947,472,507
