n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,33.1638,867,920,707,394,430,468,756,622,245,664
10,33.1179,867,260,707,394,430,468,756,981,245,664
10,33.1179,867,260,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,33.1112,867,920,707,394,430,468,756,981,245,664
10,32.9744,867,579,707,394,430,261,756,981,245,664
10,32.9584,867,707,394,346,430,468,756,981,245,920
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,867,394,579,707,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.9344,579,867,707,394,430,468,756,981,245,664
10,32.8749,867,920,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8615,867,260,707,911,430,468,756,622,245,664
10,32.8572,867,260,707,430,911,468,756,981,245,967
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,430,911,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
10,32.8481,867,260,707,911,430,468,756,981,245,664
