n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,401,659,789,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
7,24.0178,777,684,46,789,401,659,344
