n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
7,24.1094,401,344,46,659,777,684,157
