n_nodes,influence,n0,n1,n2,n3,n4
5,2628.5900,0,14,4,5,8
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
5,2614.7300,8,0,3,5,4
