n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
24,48,26,2,16,13.88,9.87,10.64
32,31,25,19,30,13.22,9.55,9.64
22,37,13,32,8,14.85,11.04,11.68
18,8,48,6,39,15.38,11.85,12.879999999999999
16,34,45,38,9,15.15,11.4,12.04
19,6,46,4,43,16.7,14.71,14.719999999999999
21,30,35,6,22,13.28,9.93,10.280000000000001
27,20,39,40,13,14.37,11.51,11.4
35,30,28,33,16,14.05,9.75,10.360000000000001
3,35,0,5,46,16.52,14.48,15.240000000000004
25,45,42,40,0,14.66,11.43,11.92
39,31,21,15,46,12.84,9.38,9.68
20,45,4,12,36,15.73,13.03,14.480000000000002
14,15,9,34,28,14.56,11.08,12.160000000000002
5,5,20,32,31,13.01,9.86,13.400000000000002
6,19,35,18,45,13.9,10.57,11.279999999999998
7,35,21,34,13,14.16,11.53,11.64
38,35,37,18,28,14.68,10.56,11.320000000000002
5,38,24,20,36,15.46,11.99,12.720000000000002
15,18,11,12,11,13.75,10.48,13.68
2,39,42,16,30,12.71,9.49,9.840000000000002
4,5,43,48,8,15.85,14.17,14.319999999999999
9,2,5,44,34,15.36,11.84,13.720000000000002
43,25,45,33,17,13.63,9.51,10.560000000000002
33,15,13,43,37,12.85,9.65,10.12
26,37,17,28,31,14.33,10.09,10.440000000000001
42,41,44,22,5,14.4,10.5,11.400000000000002
20,39,7,31,37,14.82,10.33,11.16
40,21,12,15,1,12.97,9.74,9.8
46,17,7,45,14,13.87,10.97,11.680000000000001
23,10,21,27,3,16.44,14.39,15.760000000000003
6,9,44,14,2,14.26,12.4,13.52
36,40,34,38,43,12.92,9.58,9.92
4,1,7,40,12,16.89,13.9,15.48
38,36,7,25,5,15.13,12.78,13.08
23,7,2,38,1,13.61,11.22,11.96
12,11,45,7,30,16.6,11.56,13.0
13,46,3,43,1,15.21,13.0,14.120000000000003
34,27,39,6,16,14.54,10.29,11.039999999999997
4,14,4,41,19,14.43,12.19,18.600000000000005
22,27,11,3,32,16.39,14.37,15.080000000000002
29,2,38,6,44,15.15,12.79,13.360000000000001
25,12,16,22,46,13.77,9.62,10.2
30,36,10,44,43,14.34,10.95,11.88
13,49,3,43,10,15.51,13.52,14.08
10,21,33,16,7,14.08,11.5,12.56
38,28,42,11,0,15.3,12.62,13.840000000000002
30,43,26,36,32,14.17,9.35,9.96
19,41,22,24,42,12.51,9.55,9.96
16,9,35,44,0,15.23,12.85,13.360000000000003
29,47,5,21,47,11.82,8.26,10.88
2,34,17,8,15,14.8,10.61,12.240000000000002
48,30,22,39,18,13.94,10.91,10.96
43,22,37,40,39,11.86,8.73,8.92
8,45,19,24,47,13.3,9.32,10.360000000000001
26,41,5,0,38,14.71,12.77,13.88
12,44,21,10,15,13.98,11.65,12.44
14,40,28,24,45,13.01,10.17,9.88
43,36,26,2,25,13.06,9.91,10.52
44,36,26,49,42,14.28,10.07,10.760000000000002
45,2,10,28,4,15.84,13.46,15.120000000000003
16,44,10,28,33,14.13,11.15,12.600000000000001
31,35,38,48,0,15.66,12.55,13.320000000000002
2,31,20,19,29,14.79,11.01,11.720000000000002
3,26,12,35,40,15.14,12.71,13.360000000000003
5,46,8,0,25,15.7,12.49,13.680000000000003
43,26,20,0,13,15.14,12.67,13.360000000000001
0,45,48,0,43,12.96,9.78,16.120000000000005
33,39,6,12,7,14.22,10.67,11.679999999999996
38,41,12,19,17,14.81,10.91,11.76
44,11,6,30,25,14.79,10.76,12.0
40,5,1,17,28,13.51,10.48,11.200000000000001
7,16,8,41,33,14.2,10.54,12.16
41,41,22,7,9,13.04,10.6,13.439999999999998
17,1,2,2,13,10.8,8.22,11.160000000000002
43,16,35,20,23,12.37,9.94,10.08
36,2,47,44,38,13.24,11.48,11.720000000000002
41,31,45,41,29,10.05,7.05,10.08
40,27,23,34,11,14.99,10.17,11.200000000000003
13,24,37,18,0,16.12,12.88,13.96
8,9,17,21,21,13.97,10.32,13.24
23,45,5,21,49,14.06,10.59,11.4
39,2,2,17,10,13.65,9.67,13.280000000000001
9,37,18,23,25,16.21,11.25,12.159999999999998
35,8,18,7,30,15.58,12.64,12.600000000000001
46,15,3,19,11,16.1,13.58,13.840000000000002
33,46,4,19,25,16.38,13.29,13.760000000000002
21,19,26,6,6,11.2,8.75,12.319999999999999
35,30,30,21,21,6.9,5.14,8.8
7,30,7,44,31,12.43,8.94,12.96
27,2,19,21,47,14.3,9.96,10.32
43,9,10,40,36,15.06,10.24,11.6
24,40,5,4,5,15.15,11.9,15.920000000000003
12,47,14,3,24,17.53,13.7,15.080000000000004
0,6,25,35,33,17.6,13.36,15.280000000000001
18,28,31,37,45,13.06,9.84,9.92
43,13,27,5,23,14.13,10.59,11.4
14,16,37,49,10,13.63,10.75,11.040000000000001
27,12,22,7,4,16.42,14.83,15.840000000000002
44,1,33,28,48,12.43,9.88,10.920000000000002
