n_nodes,influence,n0,n1,n2,n3,n4
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
5,892.2500,8,3,4,5,0
