n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
487,1213,1114,267,757,196.64,15.77,15.639999999999999
1875,1236,970,1281,1189,181.19,13.0,13.839999999999998
134,1240,26,1861,1715,287.64,27.24,26.959999999999983
960,531,1128,479,392,265.61,14.18,14.879999999999999
1468,963,1107,1713,1125,236.01,17.16,16.399999999999995
975,813,1308,1763,308,176.07,12.2,12.879999999999999
474,1300,310,1777,1896,158.39,11.69,11.719999999999997
1071,798,1518,31,1375,237.68,16.46,17.000000000000004
1591,131,326,1552,1960,246.93,21.05,22.119999999999983
1210,87,616,1597,63,282.93,21.13,21.959999999999997
1686,1772,551,968,1218,156.64,11.41,11.840000000000003
1472,1884,1799,793,1462,247.77,16.23,15.4
1614,1886,874,808,1491,188.48,11.36,11.64
1640,1181,910,1974,1916,184.52,10.89,10.920000000000002
274,1799,748,199,73,292.92,25.1,26.99999999999998
278,1013,444,528,1977,220.43,12.86,14.119999999999997
1376,893,1595,1283,1751,232.28,14.51,15.399999999999997
616,862,1038,1706,790,247.97,17.16,16.240000000000002
1175,718,1093,1198,834,155.09,11.12,11.239999999999998
1196,475,1851,689,1396,168.99,11.91,11.679999999999996
1875,1902,58,1753,572,258.52,17.77,18.79999999999999
1240,1374,1424,334,1430,244.05,15.7,14.48
1762,668,1975,1109,1852,219.19,13.99,15.040000000000001
1171,1165,213,1461,1342,191.76,13.6,14.159999999999998
432,1296,1703,1174,546,219.15,13.31,14.519999999999998
583,254,129,987,1748,215.17,19.05,20.43999999999999
1308,990,181,704,1639,254.06,15.66,15.799999999999995
136,840,1837,308,41,294.89,23.6,24.479999999999986
601,874,1574,850,1787,219.89,14.57,15.0
243,90,1239,1258,1559,277.55,19.49,21.119999999999997
92,773,1471,1200,677,227.66,13.08,12.240000000000002
1128,1804,1888,571,1035,198.31,13.28,12.8
483,73,634,14,157,352.21,46.59,50.63999999999996
221,1228,1096,64,1943,207.53,14.09,14.520000000000001
404,1989,835,597,1250,206.41,15.77,18.11999999999999
539,319,1412,86,1777,212.29,13.78,13.920000000000002
695,642,737,1963,283,216.72,15.45,15.52
1836,1764,773,771,942,176.61,11.35,11.16
1781,1065,790,1318,1775,154.2,11.11,11.000000000000002
1219,1394,1145,210,1270,184.94,15.02,15.63999999999999
1992,1926,1661,1038,555,217.4,17.97,17.679999999999986
883,1299,1475,1465,486,173.74,10.86,11.64
1917,616,895,528,1067,260.98,17.44,17.239999999999995
620,1123,694,23,1614,276.52,27.33,27.119999999999994
850,1187,644,41,771,272.01,22.48,23.87999999999999
1261,1206,1294,272,123,262.02,13.89,14.360000000000001
1297,1284,680,954,722,188.31,10.41,10.280000000000001
1391,1878,722,1246,1447,168.46,9.5,9.44
571,1511,1002,45,1207,310.96,21.86,21.239999999999995
124,1955,1384,43,1972,243.48,20.58,19.8
756,514,1286,934,611,258.01,20.01,18.39999999999999
1213,1231,655,363,745,206.7,14.54,15.200000000000003
379,640,1552,756,1728,215.3,14.89,17.959999999999987
1219,540,615,1612,772,179.42,11.54,11.32
214,1581,1665,55,1989,272.55,23.95,23.319999999999993
1165,1400,1505,269,634,254.53,20.63,23.239999999999974
1024,455,1338,1646,551,212.31,13.45,13.519999999999998
488,671,383,1388,891,196.27,12.38,12.36
1330,1429,198,208,1230,284.65,18.01,18.200000000000003
659,1943,683,1382,1707,156.36,9.66,9.56
459,897,1658,1752,1967,214.74,16.35,16.559999999999988
346,163,689,1519,1331,222.77,17.19,16.759999999999998
446,1812,1164,923,554,201.4,11.58,11.680000000000003
460,1611,247,69,1084,237.03,21.26,21.08
1961,390,645,1652,1712,140.82,10.84,11.040000000000001
1717,1177,375,1768,570,192.93,21.4,20.559999999999977
696,1653,1695,1314,175,220.9,15.8,15.879999999999999
1651,1268,707,1207,265,268.51,17.83,17.999999999999996
