n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
489,441,485,434,28,53.07,14.23,15.12
46,43,184,427,86,60.86,15.36,15.720000000000002
376,414,342,437,157,52.07,12.53,12.839999999999998
128,310,108,310,18,65.41,19.18,20.959999999999997
297,348,81,220,326,56.73,14.49,14.159999999999997
201,411,370,440,260,45.33,10.36,10.08
486,190,278,479,227,35.7,10.81,10.16
257,137,461,18,445,73.37,22.52,23.36
14,186,238,477,163,69.77,19.23,19.600000000000005
464,194,216,456,452,51.36,12.1,13.0
269,84,286,90,120,76.18,19.56,19.200000000000003
118,12,90,166,88,71.98,21.23,21.76
69,261,261,184,263,53.39,14.07,16.2
345,286,93,457,228,68.86,15.94,17.519999999999996
407,212,376,268,464,57.23,12.54,12.560000000000002
465,390,186,404,303,46.22,12.11,12.399999999999997
181,185,439,492,228,60.54,12.69,13.519999999999998
82,488,386,204,366,54.4,11.72,11.88
378,236,335,271,127,49.41,12.48,12.080000000000002
250,142,473,255,256,57.86,12.14,12.120000000000001
263,425,407,181,338,62.29,15.5,16.799999999999997
452,232,460,462,236,53.17,11.27,11.120000000000001
179,290,371,471,285,52.26,12.75,12.080000000000002
370,233,249,337,113,49.7,10.07,11.160000000000002
481,166,417,358,427,46.08,10.59,11.24
85,448,464,315,137,54.0,11.19,11.4
395,466,245,158,155,50.78,11.25,11.520000000000001
490,409,361,425,258,44.54,11.93,12.439999999999998
287,265,259,333,315,50.94,11.87,11.68
301,208,159,374,106,47.76,11.9,12.640000000000002
250,262,187,478,350,52.68,10.09,10.48
319,451,38,401,420,66.53,15.03,14.759999999999998
174,371,4,464,417,78.06,23.49,23.560000000000002
97,381,54,30,294,75.22,20.79,20.360000000000007
334,25,139,302,116,66.63,15.26,15.920000000000003
349,448,468,54,386,62.1,13.09,12.6
267,69,437,136,125,62.83,15.18,15.680000000000003
422,107,483,450,30,51.1,11.89,12.520000000000003
216,459,367,388,16,70.94,17.21,16.639999999999997
29,185,184,88,127,76.19,14.67,16.080000000000005
344,12,42,58,488,79.1,20.96,22.4
34,12,20,373,470,77.8,23.0,24.68
10,191,130,65,416,80.38,20.48,19.439999999999998
479,80,376,94,267,64.34,13.71,14.560000000000002
354,0,197,301,22,87.54,28.56,29.44
406,126,77,497,18,79.78,22.18,22.439999999999998
2,176,480,315,321,58.52,14.74,14.559999999999999
380,382,57,146,172,52.38,12.98,12.840000000000003
250,15,157,229,282,75.24,18.25,19.27999999999999
392,309,378,23,461,59.49,13.34,14.040000000000003
135,386,205,441,318,62.45,13.83,14.559999999999999
361,78,242,490,115,53.55,10.84,10.719999999999999
47,338,351,161,429,57.24,13.85,13.680000000000005
52,12,229,403,447,76.76,21.19,21.28
485,65,265,299,399,46.98,12.2,12.360000000000001
201,249,263,167,73,61.2,16.42,18.08
447,491,174,132,134,68.15,17.02,17.719999999999995
310,496,214,334,9,78.92,25.81,25.52
358,285,491,71,343,66.24,13.89,14.400000000000002
29,129,17,67,82,81.4,20.3,20.639999999999997
87,49,232,325,118,65.91,17.27,16.679999999999996
260,469,362,478,16,59.29,13.74,13.360000000000001
126,119,365,227,37,61.47,14.79,14.280000000000001
128,41,302,116,319,65.43,16.37,18.04
405,409,319,363,184,60.02,15.56,14.119999999999997
131,350,216,142,269,67.62,15.66,15.999999999999995
384,2,77,18,196,78.48,24.73,26.159999999999997
209,82,56,262,370,74.86,16.2,16.44
44,123,52,51,10,88.02,25.95,28.119999999999997
93,384,118,53,111,64.1,15.95,16.799999999999994
12,266,342,237,232,68.53,17.06,18.000000000000004
158,274,328,194,108,59.37,13.39,14.08
350,464,389,493,107,45.2,10.07,9.64
373,412,222,217,261,43.0,10.81,10.52
10,297,302,26,451,77.95,23.33,22.959999999999997
214,475,268,297,92,54.85,13.91,14.44
471,48,339,410,245,60.11,12.43,12.160000000000002
187,9,265,491,471,70.78,23.09,24.16
60,312,187,148,353,55.38,14.01,13.920000000000002
477,190,157,9,447,81.07,24.79,25.319999999999997
350,211,51,53,156,61.52,13.2,13.720000000000002
101,430,396,344,422,51.52,11.01,10.84
8,415,231,30,210,85.23,21.19,21.76
326,248,237,106,455,53.68,12.69,13.679999999999998
301,314,37,2,145,65.45,16.8,16.919999999999998
12,190,156,478,370,67.0,17.4,17.720000000000002
39,112,386,251,98,62.8,17.34,17.640000000000004
59,292,191,200,366,44.48,12.04,12.000000000000002
237,71,385,176,202,68.54,14.79,15.44
454,62,130,62,62,39.43,9.46,18.199999999999992
41,315,435,171,328,64.85,13.98,14.959999999999999
200,491,108,354,53,50.91,13.66,13.52
12,316,337,240,397,77.37,19.89,20.88
22,370,361,254,148,66.15,18.05,17.48
183,491,234,72,408,65.23,15.54,18.359999999999992
191,137,247,269,443,63.61,15.12,14.639999999999997
244,368,488,372,411,54.04,10.23,10.28
214,477,251,428,348,54.78,13.24,14.119999999999997
151,202,118,80,250,61.45,15.95,15.280000000000001
305,132,280,218,356,51.78,13.11,13.279999999999998
