n_nodes,influence,n0,n1,n2,n3,n4
5,15559.5000,344,261,947,608,507
5,15559.5000,344,261,947,608,507
5,15559.5000,344,261,947,608,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
5,15390.0000,344,261,947,515,507
