n_nodes,influence,n0,n1,n2,n3,n4
5,15350.2500,401,402,438,157,850
5,15350.2500,401,402,438,157,850
5,15350.2500,401,402,438,157,850
5,15350.2500,401,402,438,157,850
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15321.0000,401,850,438,157,333
5,15234.0000,401,271,438,157,190
5,15234.0000,401,271,438,157,190
5,15234.0000,401,271,438,157,190
5,15208.0000,401,850,432,157,190
5,15205.5000,333,401,850,613,157
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15193.0000,401,402,438,157,190
5,15177.5000,401,850,438,157,520
5,15177.5000,401,850,438,157,520
5,15177.5000,401,850,438,157,520
5,15177.5000,401,850,438,157,520
5,15177.5000,401,850,438,157,520
5,15177.5000,401,850,438,157,520
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
5,15175.0000,401,157,190,438,850
