n_nodes,influence,n0,n1,n2,n3,n4
5,50927.6300,344,46,401,157,664
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50925.6500,347,46,401,659,344
5,50910.8900,46,401,507,344,347
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
5,50806.9400,664,46,401,659,344
