n_nodes,influence,n0,n1,n2,n3,n4
5,51303.2900,795,46,401,659,344
5,51303.2900,795,46,401,659,344
5,51303.2900,795,46,401,659,344
5,51303.2900,795,46,401,659,344
5,51303.2900,795,46,401,659,344
5,51258.8300,795,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50861.4800,684,347,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
5,50797.3100,684,46,401,659,344
