n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,95.3458,0,3,7,841,657,14,218
7,85.0997,0,3,7,841,57,427,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6261,3,7,618,427,841,0,218
7,82.6123,0,3,7,184,618,427,218
7,82.5136,0,3,7,598,618,427,218
7,82.4893,0,3,66,841,14,657,218
7,80.9884,0,193,3,36,14,426,218
7,80.9884,0,193,3,36,14,426,218
7,80.9884,0,193,3,36,14,426,218
7,80.9884,0,193,3,36,426,14,218
7,80.9884,0,193,3,36,14,426,218
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
7,80.8408,0,193,3,36,14,243,102
