n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,102.5329,36,7,8,27,78,14,123
7,100.7270,36,7,8,27,110,123,14
7,100.7270,36,7,8,27,110,123,14
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.6616,36,7,8,27,78,123,60
7,98.5671,7,27,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,7,27,8,78,110,14,123
7,98.5671,27,7,8,78,110,123,14
7,98.5671,7,27,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,7,27,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,7,27,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,7,27,8,78,110,123,14
7,98.5671,27,7,8,78,110,123,14
7,98.5671,27,7,123,110,78,8,14
7,98.5671,27,7,123,110,78,8,14
7,98.5671,27,7,123,110,78,8,14
7,98.5671,27,7,123,110,78,8,14
7,97.8435,7,27,8,735,78,14,123
7,97.8435,7,27,8,735,78,14,123
7,97.4762,325,7,8,27,78,14,123
7,97.4762,325,7,8,27,78,14,123
7,97.4414,7,27,8,835,78,14,123
7,97.4414,7,27,8,835,78,14,123
7,97.4414,27,7,8,835,78,14,123
7,97.4414,7,27,8,835,78,14,123
7,97.4414,27,7,8,835,78,14,123
7,96.0661,7,8,123,110,742,14,27
7,96.0144,36,7,8,123,567,27,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
7,94.6900,27,7,123,110,78,8,60
