n_nodes,influence,n0,n1,n2,n3,n4,n5,n6
7,96.9262,1,930,3,35,7,0,27
7,93.3404,1,930,3,35,7,0,19
7,93.3404,1,930,3,35,7,0,19
7,93.3404,1,930,3,35,7,0,19
7,93.3404,1,930,3,35,7,0,19
7,93.3404,1,930,3,35,7,0,19
7,93.3404,1,930,3,35,7,0,19
7,93.1293,0,1,364,3,35,7,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8840,160,27,35,3,7,13,19
7,88.8356,0,449,930,3,35,7,19
7,84.1454,160,35,3,201,7,13,27
7,84.0138,160,35,3,101,7,13,27
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,84.0138,160,27,35,3,101,7,13
7,83.4546,64,1,35,3,7,13,19
7,83.4546,64,1,35,3,7,13,19
