n_nodes,influence,n0,n1,n2,n3,n4
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,177,789,507
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
5,16.8676,684,85,789,507,177
