n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
137,582,867,821,782,617.31,26.7,28.280000000000005
64,261,120,507,779,632.85,36.04,36.52000000000001
460,483,667,388,807,624.7,33.19,31.400000000000006
214,96,499,29,914,632.44,63.48,72.43999999999993
855,399,443,622,780,623.4,31.68,32.920000000000016
785,2,712,456,272,637.14,49.02,47.39999999999997
738,821,234,605,967,615.97,35.28,35.47999999999997
104,923,325,31,22,633.32,58.52,61.64000000000001
26,665,554,9,961,632.26,98.55,108.6
902,390,702,221,992,637.47,21.16,22.119999999999997
432,743,29,540,227,633.06,36.11,39.80000000000001
782,448,961,507,566,621.47,28.99,31.640000000000008
238,353,236,693,224,632.18,45.68,45.4
779,470,975,296,948,609.3,15.89,15.559999999999999
22,426,857,938,569,628.38,36.21,36.04
944,657,102,190,644,638.3,40.76,39.71999999999997
741,880,303,123,760,638.82,24.87,25.32
340,917,738,996,728,617.62,32.52,34.27999999999997
512,958,990,432,519,625.57,26.98,26.04
849,932,686,194,310,635.26,25.17,26.76
290,601,996,903,511,626.84,30.69,30.920000000000016
866,963,517,402,603,630.53,20.77,19.72
873,35,491,248,761,629.22,40.67,40.2
816,413,424,680,177,627.55,36.21,40.43999999999997
375,561,903,719,794,629.03,22.52,22.12
690,755,383,88,449,635.36,49.72,51.95999999999998
679,520,110,797,167,632.54,30.6,34.20000000000001
533,860,402,379,501,619.48,19.89,21.48
750,30,480,44,315,629.89,73.86,73.23999999999997
720,868,629,607,592,623.51,26.17,27.400000000000002
403,662,174,172,514,634.35,51.99,51.71999999999998
232,12,789,204,552,629.46,60.9,63.79999999999999
942,880,561,237,414,619.61,25.21,25.560000000000002
526,352,975,867,591,624.62,24.83,25.560000000000006
361,470,931,275,675,635.51,26.27,27.480000000000004
561,623,980,746,5,633.25,67.2,71.88
392,802,877,840,977,621.65,21.16,22.44
907,960,758,524,828,621.88,39.48,43.32000000000001
132,531,796,574,210,637.73,56.74,59.55999999999994
436,972,57,492,890,633.27,49.87,49.87999999999997
373,583,567,204,963,626.46,24.26,25.08
516,423,496,832,365,635.63,20.4,20.84
424,354,1,551,553,629.55,28.54,29.240000000000002
638,805,627,339,469,628.73,34.07,37.32000000000001
614,28,823,235,650,631.25,69.2,73.95999999999995
181,563,598,185,881,629.73,33.63,34.92
93,817,564,816,871,633.1,43.78,45.31999999999996
836,953,261,33,861,634.66,46.73,46.99999999999996
966,689,72,85,888,629.18,49.1,48.119999999999976
17,463,14,772,773,631.99,84.08,97.63999999999997
287,255,275,112,816,635.54,33.28,34.92000000000001
639,189,352,297,71,634.32,39.96,41.80000000000001
171,163,261,540,974,632.98,28.44,28.839999999999996
172,672,279,663,728,611.54,36.23,37.07999999999997
301,465,719,329,508,628.05,38.54,44.43999999999997
485,116,24,319,395,635.71,55.2,59.56000000000001
351,431,815,192,264,623.38,48.57,54.999999999999936
111,259,921,747,522,617.94,50.01,45.23999999999997
214,988,620,442,836,641.04,55.45,50.83999999999997
998,21,230,18,406,634.79,75.15,81.15999999999998
149,36,736,982,164,634.15,67.37,71.55999999999997
456,721,518,694,436,636.24,23.89,23.880000000000003
557,852,225,999,645,621.06,31.34,35.64
816,711,528,461,228,629.76,21.5,21.880000000000003
536,664,31,404,691,632.4,57.76,64.83999999999995
589,822,328,675,646,635.53,24.03,24.28
436,60,755,305,128,634.16,53.54,53.55999999999997
991,217,896,48,313,630.24,30.63,32.6
72,879,78,317,939,618.09,55.44,65.31999999999995
961,305,761,162,426,629.4,31.88,32.36
578,258,133,8,574,630.45,69.94,73.31999999999998
899,870,38,604,839,636.26,27.04,27.720000000000006
222,985,922,583,471,631.99,23.97,24.68
175,847,888,890,997,630.85,28.56,29.480000000000008
798,720,637,521,38,633.37,42.3,45.87999999999998
387,205,355,101,210,633.46,44.66,47.959999999999965
587,690,918,443,605,618.98,39.9,45.799999999999976
198,504,106,960,681,630.22,39.45,41.72000000000001
399,303,516,511,17,636.41,56.39,54.83999999999998
333,626,892,411,921,628.07,41.62,41.559999999999974
288,18,160,205,878,632.87,69.42,70.91999999999997
335,830,576,801,138,625.75,33.31,35.40000000000001
347,439,218,272,690,627.31,27.36,29.72
98,857,388,954,560,632.26,20.77,21.88
352,936,903,857,703,616.28,24.04,24.60000000000001
547,496,786,545,240,632.72,43.3,40.679999999999964
66,742,41,86,136,632.93,54.65,56.83999999999996
173,170,932,551,218,634.9,38.89,37.960000000000015
274,777,340,614,518,631.15,19.86,21.559999999999995
861,261,376,346,348,635.12,25.64,24.439999999999998
116,298,240,888,966,628.01,47.04,47.55999999999997
618,798,977,732,908,625.03,35.96,33.23999999999997
500,138,593,564,788,624.26,21.42,21.480000000000004
106,328,40,416,74,632.11,61.49,65.87999999999997
389,886,807,150,848,632.98,38.2,43.39999999999998
128,349,117,629,601,630.07,46.22,50.680000000000014
800,948,387,78,584,636.59,31.54,32.760000000000005
563,229,579,83,975,632.01,32.19,32.2
273,373,912,302,577,626.74,21.77,22.76
547,947,117,468,918,637.21,42.93,41.08000000000001
