n_nodes,influence,n0,n1,n2,n3,n4
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
5,17.3470,46,401,939,344,157
