n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
637,261,759,367,814,781.44,77.78,96.75
707,965,861,757,667,779.79,24.53,24.5
944,542,29,860,476,781.82,42.55,44.0
794,965,255,664,53,777.52,48.92,48.5
922,160,115,380,480,778.57,39.19,40.25
889,252,389,556,104,779.74,44.61,45.25
587,255,13,748,221,774.84,103.25,123.75
417,286,186,938,888,779.91,50.76,49.0
784,398,163,780,816,783.13,39.06,42.25
73,142,632,632,455,777.42,68.29,81.25
129,135,1,995,892,777.68,70.15,75.25
5,214,792,220,983,779.79,107.06,127.0
169,893,170,296,321,780.26,47.44,50.25
984,203,552,897,694,781.57,24.98,25.75
640,209,186,963,991,777.82,68.2,74.75
707,201,989,988,915,769.2,56.25,55.75
392,305,22,369,424,779.3,54.88,58.75
169,958,149,270,66,779.39,41.09,45.5
339,308,837,617,600,779.59,47.45,54.0
3,610,694,724,346,779.51,190.3,218.0
67,317,363,838,313,776.28,85.84,89.25
492,713,323,189,492,778.72,55.08,98.5
483,721,180,58,262,779.73,71.1,72.5
998,961,23,972,767,777.84,66.78,69.25
366,865,413,18,562,778.57,85.16,90.25
806,428,374,385,592,778.71,36.19,37.0
861,9,463,47,724,777.26,123.36,137.5
185,638,978,977,201,777.63,34.88,36.5
121,773,251,951,839,779.13,41.02,45.25
964,473,352,524,363,779.08,51.83,51.5
914,537,256,794,473,777.64,48.15,54.75
110,603,766,799,816,780.95,31.43,31.5
376,880,302,37,443,780.27,48.49,52.0
968,93,213,348,525,779.48,57.13,60.75
625,371,940,151,348,781.3,37.31,39.5
282,946,719,558,94,779.57,57.66,59.75
319,702,324,313,181,778.95,57.14,61.0
817,80,641,152,738,779.39,85.82,88.0
705,316,495,165,737,776.29,32.79,33.5
49,82,615,546,945,780.52,75.49,81.25
415,32,243,758,608,778.08,96.33,106.5
352,846,256,466,666,775.66,61.09,63.75
431,149,57,938,653,777.12,64.54,68.5
33,820,505,342,858,778.15,66.55,68.75
212,133,749,577,972,777.74,83.98,89.5
135,645,918,806,423,777.76,49.48,49.75
109,172,444,381,152,780.44,86.62,100.75
60,865,430,301,144,776.64,46.36,46.25
464,944,635,872,173,771.95,31.17,32.0
999,534,464,983,499,764.44,17.65,18.5
705,747,325,490,280,782.9,37.4,38.75
298,481,413,923,150,778.34,37.12,40.25
115,386,841,544,982,779.1,34.79,36.5
183,642,959,511,888,777.95,62.63,78.75
346,184,91,503,278,781.68,67.71,66.25
527,800,561,888,514,777.49,59.81,59.75
369,64,804,814,793,776.59,63.12,64.0
364,711,601,679,35,781.66,53.45,55.25
777,313,372,572,721,773.66,33.23,33.0
684,287,855,497,271,777.06,35.57,38.0
788,707,733,300,979,778.42,38.34,39.5
968,348,665,182,594,776.74,63.02,68.5
872,11,485,560,792,780.01,72.21,77.0
256,333,687,280,474,771.11,44.53,47.25
295,836,512,662,689,779.93,54.03,59.25
816,365,356,280,659,777.18,38.85,39.25
353,755,960,848,418,781.15,69.22,83.5
358,944,863,176,890,774.2,31.19,32.75
887,704,460,999,373,770.64,29.8,30.5
979,342,530,145,542,779.69,72.47,74.5
170,203,856,370,959,779.25,65.73,69.25
874,488,289,708,80,779.13,72.27,78.5
736,686,747,426,175,779.59,59.63,62.25
631,799,958,594,528,779.34,57.27,55.5
681,958,430,309,638,775.26,38.12,43.25
566,793,887,652,277,780.05,52.1,57.5
737,28,200,163,600,775.83,92.82,98.0
451,639,665,185,224,780.28,59.91,64.0
777,702,184,646,735,775.72,40.82,39.75
42,482,231,169,55,777.12,73.04,79.0
913,136,113,324,991,776.86,38.39,40.25
185,494,198,561,36,777.33,73.58,79.5
425,476,359,389,678,777.39,53.07,59.5
626,73,604,209,243,783.39,89.62,108.75
735,924,382,0,358,777.4,135.15,150.5
415,974,285,876,419,781.16,36.64,35.25
887,117,705,851,560,777.48,36.65,38.0
382,987,36,563,628,774.44,56.92,60.25
308,97,302,558,524,778.88,50.36,59.0
347,973,594,300,981,778.27,59.36,60.75
360,838,132,429,419,779.75,55.64,60.0
832,577,657,551,378,779.45,25.77,27.5
478,145,160,610,391,778.17,48.51,50.75
577,488,980,203,991,777.27,26.99,27.5
136,623,93,359,840,783.14,70.56,77.5
914,677,0,391,110,778.55,135.87,149.0
333,579,938,629,552,780.64,42.45,43.0
144,333,644,897,912,779.61,31.66,31.75
577,384,439,442,231,779.29,42.88,44.25
505,298,491,995,725,779.31,28.14,30.0
