n_nodes,influence,n0,n1,n2,n3,n4
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
5,1640.9700,0,3,4,5,8
5,1640.9700,0,3,4,5,8
5,1640.9700,8,3,4,5,0
