n_nodes,influence,n0,n1,n2,n3,n4
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,27,14,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
5,935.0900,30,13,14,27,63
