n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,296.3500,578,40,133,8,14,463,17,51,27,30
10,295.9600,325,40,133,8,14,463,17,51,27,30
10,295.9600,325,40,133,8,14,463,17,51,27,30
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.6700,578,51,133,8,14,463,17,30,27,283
10,291.2800,325,51,133,8,14,463,17,30,27,283
10,291.0100,578,133,8,14,463,283,17,51,27,49
10,289.4500,578,133,8,520,14,378,17,51,27,30
10,288.7900,578,51,133,8,485,14,463,17,27,30
10,287.7700,578,133,8,520,14,945,17,51,27,30
10,287.5900,578,133,8,520,14,518,17,51,27,30
10,287.5000,578,133,8,631,14,17,51,314,27,30
10,287.3200,325,40,8,520,14,463,17,51,27,30
10,287.3200,325,40,8,520,14,463,17,51,27,30
10,287.3200,325,40,8,520,14,463,17,51,27,30
10,287.0200,578,133,8,14,463,698,17,51,27,30
10,286.9600,325,38,40,8,172,14,17,377,27,30
10,286.6300,578,51,133,8,14,463,17,30,27,574
10,285.4300,578,51,133,8,520,14,314,17,27,30
10,285.4300,578,51,133,8,520,14,314,17,27,30
10,285.4300,578,51,133,8,520,14,314,17,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,51,133,8,520,14,463,17,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.6600,578,133,8,520,14,463,17,51,27,30
10,283.2700,325,133,8,520,14,463,17,51,27,30
10,283.2700,325,51,133,8,520,14,463,17,27,30
10,283.2700,325,51,133,8,520,14,463,17,27,30
10,283.2700,325,133,8,520,14,463,17,51,27,30
10,283.2700,325,133,8,520,14,463,17,51,27,30
10,283.2700,325,51,133,8,520,14,463,17,27,30
10,282.1600,578,821,38,40,8,172,14,17,27,30
10,282.1600,578,821,38,40,8,172,14,17,27,30
