n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,348.7900,3,7,9,13,399,817,372,32,68,20
10,339.0700,3,7,9,13,399,817,372,32,216,223
10,339.0700,3,7,9,13,399,817,372,32,216,223
10,339.0700,3,7,9,13,399,817,372,32,216,223
10,337.2700,3,72,7,9,76,13,879,368,20,216
10,336.7300,3,194,7,9,76,13,879,368,20,216
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,336.6700,7,3,76,13,879,368,216,9,68,20
10,335.7100,3,986,7,9,76,13,879,368,20,216
10,332.7700,3,679,7,9,76,13,879,368,20,216
10,331.3600,3,604,7,9,76,13,879,368,20,216
10,330.9100,3,68,7,9,76,13,917,368,20,216
10,330.4900,3,68,7,9,657,13,879,368,20,216
10,329.2900,3,68,7,9,76,13,879,650,20,216
10,329.2900,3,68,7,9,76,13,879,650,20,216
10,329.1700,3,7,9,13,399,817,114,650,20,216
10,328.0300,3,7,116,9,13,399,817,114,372,223
10,326.8900,3,7,9,13,399,811,114,372,216,223
10,326.8900,3,7,9,13,399,811,114,372,216,223
10,325.5700,3,68,7,9,76,13,879,368,174,216
10,324.7000,3,68,7,9,76,13,879,368,567,216
