n_nodes,influence,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9
10,352.0000,32,3,7,8,43,241,795,277,317,31
10,352.0000,32,3,7,8,43,241,795,277,317,31
10,352.0000,32,3,7,8,43,241,795,277,317,31
10,347.8000,32,3,7,8,43,241,277,795,364,31
10,346.2100,32,3,548,7,8,43,112,241,798,31
10,345.9700,32,3,548,7,8,43,62,308,277,31
10,345.9700,32,3,548,7,8,43,62,308,277,31
10,345.4900,32,3,548,7,8,43,241,308,639,31
10,345.4900,32,3,548,7,8,43,241,308,639,31
10,345.4900,32,3,548,7,8,43,241,308,639,31
10,345.4900,32,3,548,7,8,43,241,308,639,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,7,8,43,241,308,277,548,32,31
10,345.4000,3,7,8,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,7,8,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,7,8,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,345.4000,3,8,7,43,241,308,277,548,32,31
10,344.7700,32,3,548,7,8,43,241,976,798,31
10,344.5900,3,7,8,43,241,115,308,45,798,31
10,344.2000,32,3,548,7,8,43,308,818,62,31
10,343.9900,3,7,8,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9900,3,7,8,43,241,110,614,548,32,31
10,343.9900,3,7,8,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9900,3,8,7,43,241,110,614,548,32,31
10,343.9600,32,3,548,7,8,43,241,308,676,31
10,343.8400,3,8,7,43,241,308,277,317,32,31
10,343.8400,3,8,7,43,241,308,277,317,32,31
10,343.8400,3,8,7,43,241,308,277,317,32,31
10,343.8400,3,7,8,43,241,308,277,317,32,31
10,343.8400,3,7,8,43,241,308,277,317,32,31
10,343.8400,3,7,8,43,241,308,277,317,32,31
10,343.8400,3,7,8,43,241,308,277,317,32,31
10,343.8400,3,7,8,43,241,308,277,317,32,31
10,343.8400,3,8,7,43,241,308,277,317,32,31
