n0,n1,n2,n3,n4,monte_carlo,monte_carlo_max_hop,two_hop
30,75,69,16,47,18.97,10.73,11.120000000000001
77,60,80,74,8,23.69,13.08,13.4
77,1,60,33,70,18.38,10.62,10.92
29,24,91,60,69,17.44,10.32,10.16
70,60,50,81,19,17.98,10.4,11.2
29,81,19,66,49,19.51,13.68,12.96
94,1,85,99,8,19.12,10.93,10.64
20,97,75,5,38,23.35,14.83,14.760000000000002
99,3,34,60,76,24.94,16.36,17.96
92,49,91,54,50,16.1,10.49,10.280000000000001
93,73,56,17,46,20.04,11.61,13.0
12,4,17,63,27,26.29,17.72,20.080000000000005
33,86,55,99,80,17.95,10.12,10.48
38,53,64,49,73,18.31,10.63,11.880000000000003
44,68,74,52,74,15.01,8.29,11.880000000000003
29,43,87,3,35,21.81,17.62,19.000000000000004
77,85,89,20,89,18.31,10.99,13.560000000000002
41,69,73,72,13,22.65,11.67,13.16
91,83,27,81,73,20.0,11.3,11.399999999999999
34,36,15,8,61,22.08,13.68,14.520000000000001
81,61,11,44,8,22.27,14.35,15.480000000000002
52,19,2,37,54,19.25,11.35,11.919999999999998
98,53,15,5,77,21.04,12.25,12.84
78,97,5,48,91,17.88,12.01,11.720000000000002
75,42,70,35,64,16.17,9.51,9.84
30,4,39,0,9,28.44,20.31,23.160000000000007
13,76,68,4,25,24.11,16.13,16.800000000000004
52,37,78,33,19,17.34,11.52,11.72
88,5,43,40,46,19.34,12.05,12.600000000000001
17,48,48,58,66,16.83,9.15,12.160000000000002
49,82,76,87,71,18.65,10.4,10.32
13,79,64,34,55,19.07,9.82,10.479999999999999
81,92,91,30,38,18.8,10.08,10.680000000000001
55,33,66,38,70,19.15,10.67,11.080000000000002
43,1,53,74,40,17.84,10.3,10.560000000000002
2,48,78,75,80,16.73,10.86,11.120000000000003
17,7,81,80,42,21.35,13.48,14.440000000000001
59,45,86,45,77,17.12,9.07,11.68
90,35,94,62,2,19.55,11.17,11.56
75,7,86,2,47,20.8,12.33,12.879999999999999
32,80,58,38,75,20.96,10.38,11.32
76,40,22,46,23,19.55,11.9,11.719999999999999
40,97,47,76,33,19.99,10.1,11.08
38,48,13,98,3,24.31,17.67,19.840000000000003
72,87,94,16,39,18.68,11.29,11.520000000000001
64,28,83,34,30,18.45,11.24,11.88
41,23,86,55,83,19.41,10.57,10.840000000000002
89,12,13,76,41,20.89,12.06,13.200000000000003
42,86,28,56,21,20.22,10.76,11.120000000000001
10,43,94,83,27,20.47,14.1,14.200000000000001
72,57,34,28,15,21.92,12.13,13.480000000000002
4,67,24,40,73,22.68,15.91,16.880000000000006
23,35,43,82,10,23.49,13.75,14.200000000000003
79,44,75,16,53,19.31,11.1,11.2
37,66,34,59,44,18.53,10.14,11.120000000000001
81,53,37,53,72,16.62,8.3,10.52
52,4,52,19,25,23.56,13.59,16.760000000000005
0,61,79,65,55,21.08,13.63,14.360000000000003
71,91,28,4,95,25.23,16.65,18.160000000000004
58,96,84,95,66,19.36,11.5,11.480000000000002
36,69,43,29,8,21.0,13.24,14.200000000000001
75,36,15,31,5,22.66,13.91,14.360000000000001
4,88,65,25,55,24.55,15.79,16.320000000000004
73,6,1,61,95,21.94,12.82,13.760000000000003
15,21,64,38,30,19.51,12.1,12.040000000000001
84,2,67,68,52,18.59,10.87,10.96
6,78,14,43,16,22.28,14.41,14.800000000000002
32,69,61,7,45,21.9,13.47,13.400000000000002
28,25,15,68,15,18.65,9.8,13.480000000000002
21,30,35,16,0,23.13,15.95,16.640000000000004
62,80,73,51,6,22.6,14.56,14.720000000000002
96,34,31,34,79,16.89,8.71,10.8
67,66,54,6,60,22.32,12.72,12.920000000000002
41,99,0,7,99,21.44,15.26,18.240000000000002
16,5,15,6,8,24.72,15.97,17.560000000000002
61,4,91,11,65,24.48,16.31,17.680000000000003
64,62,40,20,40,18.25,10.21,13.280000000000001
9,44,49,82,49,20.42,13.44,16.880000000000003
75,38,46,33,24,22.45,12.81,13.120000000000001
42,54,15,16,71,19.1,10.54,11.040000000000001
0,91,92,48,10,22.63,16.24,17.92
72,22,5,47,58,20.93,13.34,14.0
77,83,69,48,81,17.66,10.5,10.920000000000002
5,79,55,6,47,22.37,13.64,14.36
80,63,97,89,40,20.16,10.33,10.720000000000002
53,88,53,58,2,17.55,9.98,11.72
31,27,68,34,88,18.32,10.43,10.919999999999998
75,9,54,28,54,21.41,13.45,15.760000000000003
16,3,41,47,71,23.8,17.06,18.2
33,15,59,88,15,16.21,10.78,13.48
93,84,67,48,85,18.61,9.26,10.0
13,93,40,72,68,18.95,11.19,12.120000000000001
13,75,91,0,60,21.54,14.11,14.560000000000004
18,30,99,49,5,21.72,13.37,15.160000000000002
67,11,72,12,84,19.98,13.82,14.48
48,22,3,43,15,23.51,18.29,19.000000000000004
3,14,86,61,89,24.82,16.93,18.960000000000004
36,74,38,11,4,22.59,16.21,17.92
98,72,65,67,91,14.62,9.63,10.080000000000002
30,13,70,95,12,21.08,12.47,13.48
